Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,Orbis ID number,Company name Latin alphabet,real_costs_of_goods_sold,real_tangible_fixed_assets
339872857,ALLHOME CORPORATION,2024,Philippines (the),PH,4647,Wholesale and retail trade; repair of motor vehicles and motorcycles,345,173459.4702,105845.0688,219007.9399,145898.8281,89027.54908,184210.189
7088240,ALLIANCE GLOBAL GROUP INC,2001,Philippines (the),PH,6420,Financial and insurance activities,260,34680.39584,27942.10673,22931.03737,62032.31863,49979.6391,41016.41235
7088240,ALLIANCE GLOBAL GROUP INC,2002,Philippines (the),PH,6420,Financial and insurance activities,300,48737.68271,43862.66387,30300.24862,83637.59917,75271.69319,51997.54908
7088240,ALLIANCE GLOBAL GROUP INC,2003,Philippines (the),PH,6420,Financial and insurance activities,310,62352.22636,57381.99135,35320.95097,103691.2391,95425.77918,58738.45066
7088240,ALLIANCE GLOBAL GROUP INC,2004,Philippines (the),PH,6420,Financial and insurance activities,5260,66077.22028,58831.33913,2044.182177,103772.8644,92393.3627,3210.344489
7088240,ALLIANCE GLOBAL GROUP INC,2005,Philippines (the),PH,6420,Financial and insurance activities,10210,215016.2139,124394.8451,35939.64368,318832.525,184456.427,53292.38726
7088240,ALLIANCE GLOBAL GROUP INC,2006,Philippines (the),PH,6420,Financial and insurance activities,10210,181564.2568,137478.3451,43693.84547,256136.3241,193943.4477,61639.78066
7088240,ALLIANCE GLOBAL GROUP INC,2007,Philippines (the),PH,6420,Financial and insurance activities,16259,665096.002,450799.9738,122000.8435,909485.4612,616446.3789,166830.0412
7088240,ALLIANCE GLOBAL GROUP INC,2008,Philippines (the),PH,6420,Financial and insurance activities,17911,690748.7708,382070.8058,285813.8603,881294.3134,487466.4171,364656.6457
7088240,ALLIANCE GLOBAL GROUP INC,2009,Philippines (the),PH,6420,Financial and insurance activities,16878,777199.3333,392489.8965,106855.3133,965163.8926,487413.0228,132698.1197
7088240,ALLIANCE GLOBAL GROUP INC,2010,Philippines (the),PH,6420,Financial and insurance activities,20947,865914.6105,486120.0953,116862.7798,1030301.545,578406.0913,139048.24
7088240,ALLIANCE GLOBAL GROUP INC,2011,Philippines (the),PH,6420,Financial and insurance activities,24533,1294616.206,727938.8079,149351.8985,1482300.229,833470.0711,171003.8482
7088240,ALLIANCE GLOBAL GROUP INC,2012,Philippines (the),PH,6420,Financial and insurance activities,28885,2363829.093,1077241.662,846967.1453,2653602.305,1209296.8,950793.7673
7088240,ALLIANCE GLOBAL GROUP INC,2013,Philippines (the),PH,6420,Financial and insurance activities,30326,2655214.477,1261490.371,938033.1873,2920513.921,1387533.934,1031758.077
7088240,ALLIANCE GLOBAL GROUP INC,2014,Philippines (the),PH,6420,Financial and insurance activities,35552,2749468.73,1322134.649,1215203.59,2934591.031,1411154.25,1297023.501
7088240,ALLIANCE GLOBAL GROUP INC,2015,Philippines (the),PH,6420,Financial and insurance activities,35552,2890524.985,1471712.499,1405127.183,3107508.84,1582189.956,1510606.262
7088240,ALLIANCE GLOBAL GROUP INC,2016,Philippines (the),PH,6420,Financial and insurance activities,38186,2761530.841,1300441.8,1666104.661,2931301.657,1380389.147,1768531.888
7088240,ALLIANCE GLOBAL GROUP INC,2017,Philippines (the),PH,6420,Financial and insurance activities,42055,2725796.333,1239814.472,1963553.505,2827758.938,1286191.639,2037003.245
7088240,ALLIANCE GLOBAL GROUP INC,2018,Philippines (the),PH,6420,Financial and insurance activities,47635,2911273.339,1332862.89,2228617.859,2911273.339,1332862.89,2228617.859
7088240,ALLIANCE GLOBAL GROUP INC,2019,Philippines (the),PH,6420,Financial and insurance activities,50179,3465667.265,1571601.408,2685293.744,3441676.156,1560721.985,2666704.777
7088240,ALLIANCE GLOBAL GROUP INC,2020,Philippines (the),PH,6420,Financial and insurance activities,42116,2621060.894,1296313.683,2917739.272,2560653.249,1266437.514,2850494.074
7088240,ALLIANCE GLOBAL GROUP INC,2021,Philippines (the),PH,6420,Financial and insurance activities,38954,2962819.099,1354468.691,2794816.87,2829942.126,1293723.268,2669474.487
7088240,ALLIANCE GLOBAL GROUP INC,2022,Philippines (the),PH,6420,Financial and insurance activities,48654,3421420.057,1518632.115,2645373.654,3097940.615,1375052.472,2395265.81
7088240,ALLIANCE GLOBAL GROUP INC,2023,Philippines (the),PH,6420,Financial and insurance activities,56915,3700789.924,1741199.019,2848936.225,3203490.865,1507222.854,2466106.253
7088240,ALLIANCE GLOBAL GROUP INC,2024,Philippines (the),PH,6420,Financial and insurance activities,62278,3781433.095,1756312.821,2904355.519,3180608.453,1477255.65,2442888.048
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2007,Philippines (the),PH,1020,Manufacturing,2095,42414,37318,1623,57999.02004,51030.49535,2219.371187
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2008,Philippines (the),PH,1020,Manufacturing,1647,51637,45096,4195,65881.2529,57535.89443,5352.205897
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2009,Philippines (the),PH,1020,Manufacturing,2331,50997,44013,6458,63330.55231,54657.48179,8019.858165
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2010,Philippines (the),PH,1020,Manufacturing,2432,48394,41300,7734,57581.21224,49140.47332,9202.237787
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2011,Philippines (the),PH,1020,Manufacturing,1099,51873,44069,9780,59393.1695,50457.80245,11197.83312
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2012,Philippines (the),PH,1020,Manufacturing,2080,82353,70496,23013,92448.35477,79137.84826,25834.07998
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2013,Philippines (the),PH,1020,Manufacturing,1928.8,84397,75744,21127,92829.64353,83312.06701,23237.93356
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2014,Philippines (the),PH,1020,Manufacturing,1777.6,81411,71518,13227,86892.41957,76333.32182,14117.57666
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2015,Philippines (the),PH,1020,Manufacturing,1626.4,74179,60010,17917,79747.41593,64514.78761,19261.9805
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2016,Philippines (the),PH,1020,Manufacturing,1475.2,60218,55385,17007,63920.026,58789.90734,18052.54047
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2017,Philippines (the),PH,1020,Manufacturing,1324,72195,61713,16104,74895.56503,64021.4697,16706.39489
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2018,Philippines (the),PH,1020,Manufacturing,1967,97134,83865,15486,97134,83865,15486
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2019,Philippines (the),PH,1020,Manufacturing,2610,85011,75887,20299,84422.51069,75361.67165,20158.48001
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2020,Philippines (the),PH,1020,Manufacturing,1447,62706,58757,20513,61260.81351,57402.8262,20040.23646
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2021,Philippines (the),PH,1020,Manufacturing,1136,41737,34755,14682,39865.17251,33196.30234,14023.53937
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2022,Philippines (the),PH,1020,Manufacturing,1136,34708,30733,14710,31426.51913,27827.33699,13319.23753
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2023,Philippines (the),PH,1020,Manufacturing,1325,57018,50930,14296,49356.12285,44086.20675,12374.95409
37508686,ALLIANCE SELECT FOODS INTERNATIONAL INC,2024,Philippines (the),PH,1020,Manufacturing,1472,72495,63386,14224,60976.40868,53314.72019,11963.97596
37507506,ALSONS CONSOLIDATED RESOURCES INC,2001,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",461,79195.26019,18207.33864,173959.3483,141655.4078,32567.20129,311158.5511
37507506,ALSONS CONSOLIDATED RESOURCES INC,2002,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",380,81894.90737,22764.74688,148703.2734,140537.9381,39066.05052,255186.2149
37507506,ALSONS CONSOLIDATED RESOURCES INC,2003,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",378,79739.7979,26592.72154,87096.56128,132606.6274,44223.47697,144840.8643
37507506,ALSONS CONSOLIDATED RESOURCES INC,2004,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",318,72273.83634,24592.70945,142205.6605,113504.5177,38622.32541,223330.9553
37507506,ALSONS CONSOLIDATED RESOURCES INC,2005,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",292.25,71986.18996,20153.52366,127792.3239,106743.2929,29884.25252,189494.3109
37507506,ALSONS CONSOLIDATED RESOURCES INC,2006,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",266.5,61007.0427,13091.71222,113265.0419,86063.85386,18468.73996,159785.2573
37507506,ALSONS CONSOLIDATED RESOURCES INC,2007,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",240.75,63391.4147,13369.67686,99056.25316,86684.58366,18282.36328,135454.4634
37507506,ALSONS CONSOLIDATED RESOURCES INC,2008,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",215,57805.0549,12969.10618,85000.71701,73750.78802,16546.68095,108448.4717
37507506,ALSONS CONSOLIDATED RESOURCES INC,2009,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",219,58375.78624,12880.94288,75635.98954,72493.88757,15996.1807,93928.44662
37507506,ALSONS CONSOLIDATED RESOURCES INC,2010,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",224,70419.71187,17572.74727,73228.43927,83788.32862,20908.79221,87130.27036
37507506,ALSONS CONSOLIDATED RESOURCES INC,2011,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",237,75490.25903,21526.90831,66879.41831,86434.28663,24647.72259,76575.10897
37507506,ALSONS CONSOLIDATED RESOURCES INC,2012,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",250,82787.60355,25793.98886,61114.60902,92936.23479,28955.98015,68606.42667
37507506,ALSONS CONSOLIDATED RESOURCES INC,2013,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",263,75281.15186,29086.595,150262.6234,82802.97276,31992.82256,165276.3223
37507506,ALSONS CONSOLIDATED RESOURCES INC,2014,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",373,118872.0231,60959.11937,300570.2343,126875.7012,65063.50956,320807.6907
37507506,ALSONS CONSOLIDATED RESOURCES INC,2015,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",412,110075.0324,57727.62135,332360.8306,118338.0659,62061.077,357310.2549
37507506,ALSONS CONSOLIDATED RESOURCES INC,2016,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",411,144843.3349,76907.79559,375582.2196,153747.8783,81635.86127,398671.9128
37507506,ALSONS CONSOLIDATED RESOURCES INC,2017,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",417,132058.4255,70250.80384,455295.2792,136998.274,72878.64322,472326.2995
37507506,ALSONS CONSOLIDATED RESOURCES INC,2018,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",472,126599.7133,66663.07848,514711.3678,126599.7133,66663.07848,514711.3678
37507506,ALSONS CONSOLIDATED RESOURCES INC,2019,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",481,134258.4934,58063.14037,573407.0422,133329.0879,57661.19783,569437.6275
37507506,ALSONS CONSOLIDATED RESOURCES INC,2020,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",479,197714.458,60621.51116,599462.3014,193157.7288,59224.36593,585646.4812
37507506,ALSONS CONSOLIDATED RESOURCES INC,2021,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",488,198024.8,89225.05787,553331.1842,189143.7529,85223.47855,528515.3009
37507506,ALSONS CONSOLIDATED RESOURCES INC,2022,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",490,221392.4098,109501.6041,494332.0223,200460.7814,99148.73384,447595.2158
37507506,ALSONS CONSOLIDATED RESOURCES INC,2023,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",504,230753.3582,115131.6596,513204.5941,199745.5382,99660.67442,444241.9761
37507506,ALSONS CONSOLIDATED RESOURCES INC,2024,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",522,218177.8645,105731.5962,496228.3786,183512.0026,88932.10591,417383.6045
339808444,ALTERNERGY HOLDINGS CORPORATION,2024,Philippines (the),PH,3511,"Electricity, gas, steam and air conditioning supply",63,9967.367832,374.4479235,35464.36152,8383.6719,314.9526121,29829.49723
530429427,"ALTUS PROPERTY VENTURES, INCORPORATION",2018,Philippines (the),PH,6820,Real estate activities,87,2451.464333,111.3724348,62.96942838,2451.464333,111.3724348,62.96942838
530429427,"ALTUS PROPERTY VENTURES, INCORPORATION",2019,Philippines (the),PH,6820,Real estate activities,85,2859.07693,85.31057844,835.3499907,2839.284948,84.7200153,829.5672738
530429427,"ALTUS PROPERTY VENTURES, INCORPORATION",2020,Philippines (the),PH,6820,Real estate activities,66,2039.928324,57.26954607,904.1968244,1992.914053,55.94965365,883.3577813
530429427,"ALTUS PROPERTY VENTURES, INCORPORATION",2021,Philippines (the),PH,6820,Real estate activities,60,2547.8198,60.24737187,910.1311872,2433.55478,57.54538834,869.3134817
39782572,ANCHOR LAND HOLDINGS INC,2007,Philippines (the),PH,6831,Real estate activities,149,9815.946324,6418.129899,251.1533499,13422.81482,8776.471086,343.4396232
39782572,ANCHOR LAND HOLDINGS INC,2008,Philippines (the),PH,6831,Real estate activities,52,26724.96609,18830.38876,298.9154505,34097.14448,24024.8195,381.3723568
39782572,ANCHOR LAND HOLDINGS INC,2009,Philippines (the),PH,6831,Real estate activities,117,35135.73147,19025.32537,614.612983,43633.25843,23626.57339,763.2562636
39782572,ANCHOR LAND HOLDINGS INC,2010,Philippines (the),PH,6831,Real estate activities,174,60525.85274,36818.59471,4910.242768,72016.19979,43808.30922,5842.412922
39782572,ANCHOR LAND HOLDINGS INC,2011,Philippines (the),PH,6831,Real estate activities,277,62599.77877,34786.19663,836.710096,71675.03848,39829.2459,958.0102278
39782572,ANCHOR LAND HOLDINGS INC,2012,Philippines (the),PH,6831,Real estate activities,365,93233.34534,49484.58389,1008.909487,104662.4821,55550.71906,1132.588032
39782572,ANCHOR LAND HOLDINGS INC,2013,Philippines (the),PH,6831,Real estate activities,403,121949.0054,75586.84377,998.5365211,134133.7098,83139.20829,1098.306685
39782572,ANCHOR LAND HOLDINGS INC,2014,Philippines (the),PH,6831,Real estate activities,400,78475.2457,45463.72507,940.8073256,83759.00032,48524.80714,1004.152079
39782572,ANCHOR LAND HOLDINGS INC,2015,Philippines (the),PH,6831,Real estate activities,429,69994.40246,42170.5252,651.8042631,75248.69202,45336.15192,700.7334377
39782572,ANCHOR LAND HOLDINGS INC,2016,Philippines (the),PH,6831,Real estate activities,450,93970.26934,60900.82945,16169.07242,99747.28585,64644.8338,17163.09957
39782572,ANCHOR LAND HOLDINGS INC,2017,Philippines (the),PH,6831,Real estate activities,471,117226.9855,78449.08891,18097.26918,121612.0413,81383.59776,18774.22537
39782572,ANCHOR LAND HOLDINGS INC,2018,Philippines (the),PH,6831,Real estate activities,494,115340.3243,80039.16964,22527.63544,115340.3243,80039.16964,22527.63544
39782572,ANCHOR LAND HOLDINGS INC,2019,Philippines (the),PH,6831,Real estate activities,460,109713.5423,73556.93271,41329.41818,108954.0494,73047.73427,41043.31496
39782572,ANCHOR LAND HOLDINGS INC,2020,Philippines (the),PH,6831,Real estate activities,399,69970.99875,46795.33955,56627.81905,68358.37569,45716.84638,55322.71652
39782572,ANCHOR LAND HOLDINGS INC,2021,Philippines (the),PH,6831,Real estate activities,389,78537.97372,51183.73677,58688.44404,75015.69042,48888.24055,56056.37555
39782572,ANCHOR LAND HOLDINGS INC,2022,Philippines (the),PH,6831,Real estate activities,441,75545.24258,42650.16051,63287.42002,68402.78929,38617.78509,57303.88716
39782572,ANCHOR LAND HOLDINGS INC,2023,Philippines (the),PH,6831,Real estate activities,502,90770.09634,46871.66791,67179.00837,78572.73187,40573.21897,58151.73086
39782572,ANCHOR LAND HOLDINGS INC,2024,Philippines (the),PH,6831,Real estate activities,524,103681.3153,40817.9393,120770.1209,87207.5902,34332.45532,101581.1883
37507222,ANGLO PHILIPPINE HOLDINGS CORPORATION,2013,Philippines (the),PH,6619,Financial and insurance activities,12,6831.945043,1402.41819,1503.399864,7514.568326,1542.542752,1653.614151
37507222,ANGLO PHILIPPINE HOLDINGS CORPORATION,2014,Philippines (the),PH,6619,Financial and insurance activities,13,2761.794861,87.7468239,1446.982107,2947.747084,93.6548358,1544.407714
37507222,ANGLO PHILIPPINE HOLDINGS CORPORATION,2015,Philippines (the),PH,6619,Financial and insurance activities,14,2032.353806,1066.700585,1224.123304,2184.917083,1146.774899,1316.014914
37507222,ANGLO PHILIPPINE HOLDINGS CORPORATION,2016,Philippines (the),PH,6619,Financial and insurance activities,14,3075.381946,492.9837621,1035.031022,3264.447407,523.2909577,1098.661693
37507222,ANGLO PHILIPPINE HOLDINGS CORPORATION,2017,Philippines (the),PH,6619,Financial and insurance activities,13.5,183.9632972,357.8453491,1593.59408,190.8447273,371.2311049,1653.204918
37507222,ANGLO PHILIPPINE HOLDINGS CORPORATION,2018,Philippines (the),PH,6619,Financial and insurance activities,13,793.945865,222.7069361,1230.597124,793.945865,222.7069361,1230.597124
37507222,ANGLO PHILIPPINE HOLDINGS CORPORATION,2019,Philippines (the),PH,6619,Financial and insurance activities,13,2445.609329,180.4548318,177.5382308,2428.679579,179.2056318,176.309221
37508488,APC GROUP INC,2000,Philippines (the),PH,6420,Financial and insurance activities,2910,40919.0577,43057.50329,99140.40789,77303.84178,81343.77008,187294.9876
37508488,APC GROUP INC,2001,Philippines (the),PH,6420,Financial and insurance activities,2679,26973.69957,28357.5608,87841.49427,48247.46332,50722.75574,157120.8007
37508488,APC GROUP INC,2002,Philippines (the),PH,6420,Financial and insurance activities,1114,23145.67953,22447.54785,71245.91309,39719.76015,38521.71267,122263.4477
37508488,APC GROUP INC,2003,Philippines (the),PH,6420,Financial and insurance activities,709,25124.097,21384.42215,60811.52927,41781.16646,35562.11797,101129.0725
37508488,APC GROUP INC,2004,Philippines (the),PH,6420,Financial and insurance activities,2697,16359.55335,12800.70007,48422.21846,25692.32945,20103.22631,76046.06081
37508488,APC GROUP INC,2005,Philippines (the),PH,6420,Financial and insurance activities,2512.333333,19599.73314,15056.90975,43399.74157,29063.07526,22326.83976,64354.44534
37508488,APC GROUP INC,2006,Philippines (the),PH,6420,Financial and insurance activities,2327.666667,16197.977,13018.07386,39151.08308,22850.80973,18364.85685,55231.21502
37508488,APC GROUP INC,2007,Philippines (the),PH,6420,Financial and insurance activities,2143,195977.8478,18347.40679,108.451485,267989.8883,25089.15957,148.3019723
37508488,APC GROUP INC,2008,Philippines (the),PH,6420,Financial and insurance activities,1995,6716.6685,6789.99692,139.959989,8569.485758,8663.042088,178.5684573
37508488,APC GROUP INC,2009,Philippines (the),PH,6420,Financial and insurance activities,1855,7217.706304,5825.394656,116.0367567,8963.298364,7234.258114,144.1000822
37508488,APC GROUP INC,2010,Philippines (the),PH,6420,Financial and insurance activities,1924,7295.887108,6300.467243,105.3435133,8680.952681,7496.560349,125.3421333
37508488,APC GROUP INC,2011,Philippines (the),PH,6420,Financial and insurance activities,2427,8815.812501,7282.62178,103.8972896,10093.86475,8338.40321,118.9595614
